Z mean train,Z variance train,KL Divergence,KL Loss,QF Loss,VF Loss,Policy Loss,Q Predictions Mean,Q Predictions Std,Q Predictions Max,Q Predictions Min,V Predictions Mean,V Predictions Std,V Predictions Max,V Predictions Min,Log Pis Mean,Log Pis Std,Log Pis Max,Log Pis Min,Policy mu Mean,Policy mu Std,Policy mu Max,Policy mu Min,Policy log std Mean,Policy log std Std,Policy log std Max,Policy log std Min,Z mean eval,Z variance eval,AverageTrainReturn_all_train_tasks,AverageReturn_all_train_tasks,AverageReturn_all_test_tasks,Number of train steps total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
1.5149148,0.014693926,79.1603,7.9160304,257.24896,120.434814,-2012.1732,1999.9534,429.94266,3873.4958,52.893345,2008.8281,421.0849,3996.177,65.932175,2.3347397,3.6489224,17.968893,-7.2740955,-0.16176923,1.1530617,3.684006,-3.1532078,-0.63143903,0.30209953,0.031392157,-2.48797,1.4959118,0.019948866,1249.588929485628,1142.7363143941338,1163.4727042952297,200000,1004000,0,343.72644083946943,9.680699929594994,4.812403678894043,358.21954444795847,33714.5583833158,99
1.7263559,0.051324584,67.52644,6.7526445,264.31046,177.69667,-1915.445,1902.2518,485.0821,2809.5881,74.73931,1914.9408,476.9123,2802.7053,52.948418,1.945703,3.5185795,16.026081,-10.16416,-0.17249234,1.1020306,3.398679,-3.389494,-0.6368856,0.31424814,0.115152985,-2.519967,1.5778406,0.01943332,1272.234518654147,1289.4492533536222,1287.6787538285107,202000,1014000,0,343.651925958693,5.973727583885193,4.928489156067371,354.5541426986456,34070.614391461015,100
1.393839,0.02630645,70.05042,7.0050426,208.3335,103.07803,-1946.9323,1935.3845,449.812,2635.4128,82.45577,1944.5725,437.17853,2622.0952,85.29986,2.197973,3.6748183,14.987721,-7.8821964,-0.19840352,1.1101737,3.0195942,-3.7690978,-0.642934,0.3138942,0.028312236,-2.5159836,1.1258281,0.014255749,1285.4038436099654,1173.5228737151879,1193.518062386596,204000,1024000,0,343.7731684818864,7.477501221001148,4.832220487296581,356.0828901901841,34426.19272753596,101
1.3252227,0.024491752,74.991936,7.4991937,243.88525,48.991,-2037.4386,2026.3196,352.8054,2578.1997,445.31448,2037.6174,339.23706,2568.7832,459.87637,2.2053008,3.5948036,12.593733,-10.018723,-0.15771835,1.1366782,2.9543605,-2.7187214,-0.62196857,0.26281586,-0.010517836,-1.9606677,2.0132787,0.022304112,1236.8465932281892,1010.4184351495419,892.3382530155878,206000,1034000,0,343.9287827908993,6.974700763821602,4.797485113143921,355.7009686678648,34780.50608300418,102
1.6510168,0.09376582,78.95399,7.8953986,240.31557,100.44903,-2117.1763,2105.192,415.561,4538.5723,71.128845,2115.2131,405.16205,4552.2183,78.416756,2.220697,3.8217654,23.047352,-8.325513,-0.14229362,1.1594992,4.019303,-3.936783,-0.61095995,0.2895082,0.22532335,-2.5042744,1.5348203,0.018162508,1285.81912270758,1304.5060530728863,1238.3154174799383,208000,1044000,0,343.8405560851097,5.588734544813633,4.6658874452114105,354.09517807513475,35135.422079496086,103
1.1124289,0.031495802,63.889523,6.3889523,241.97147,94.70308,-1941.4456,1929.6084,431.878,2567.2998,58.02459,1940.2117,419.51678,2554.5908,75.13644,2.1847935,3.543461,16.047625,-7.8383646,-0.16633958,1.1278418,3.7667499,-2.6708798,-0.63785315,0.29566246,0.03184122,-2.4053333,1.734081,0.019108657,1283.4412519061245,1143.6924382098043,1240.0360454587121,210000,1054000,0,343.9659298956394,6.410871982574463,4.7946537733078,355.1714556515217,35490.933003902435,104
1.2561269,0.036975693,69.12706,6.912706,249.14499,85.55461,-2022.0502,2008.7546,418.80286,2607.7031,64.59686,2024.6812,405.2019,2599.5898,70.036415,2.288976,3.7070587,17.53661,-10.251655,-0.19531977,1.1373916,3.042973,-3.0687778,-0.63658506,0.31091988,0.34119552,-2.5023584,1.3482642,0.015184728,1307.8283704973196,1289.7341371153489,1218.2660995785327,212000,1064000,0,344.26295751333237,6.752342365682125,4.829670503735542,355.84497038275003,35845.894102707505,105
3.5729167,0.15081133,415.07303,41.507305,3586.7114,2754.0955,-3568.2578,3453.955,479.31396,4423.015,1667.3936,3524.8357,464.45682,4462.851,1851.8295,3.7889833,4.6747694,31.91278,-7.8464518,-0.0979236,1.4029427,6.191539,-6.076267,-0.5635113,0.30474415,0.7517108,-2.213097,1.5728056,0.014966952,1262.2888326868365,1250.0437588578397,1235.0051769055906,214000,1074000,0,344.07573914527893,5.870115332305431,4.789528995752335,354.7353834733367,36201.23812767118,106
0.4199167,0.020968597,33.853516,3.3853517,4610.5215,1132.8594,-1577.2399,1562.0647,282.43433,4237.203,354.0057,1572.8696,287.26443,4083.6638,354.70328,0.35306776,2.910197,12.237905,-9.358916,-0.18950582,0.8812151,2.785642,-3.5306168,-0.6396887,0.23521738,0.055690885,-1.7907953,1.2765763,0.013984347,1270.4834022507462,1210.2004212897227,1275.970482600791,216000,1084000,0,344.2710049971938,6.4804902374744415,4.810108527541161,355.5616037622094,36555.92833506316,107
1.2738935,0.03237707,112.71566,11.271566,452.33035,265.3363,-2234.4634,2218.0847,525.65924,3066.3425,113.19843,2225.3716,515.1419,3047.0037,111.35577,2.2769814,3.5239158,13.0352955,-8.350255,-0.09562725,1.1583893,3.7273874,-2.9436502,-0.6312371,0.309142,0.3752554,-2.3725278,1.2582076,0.014004025,1271.2854522430125,1269.7917104705436,1247.7930721255207,218000,1094000,0,344.32777515798807,5.6108243688941,4.670583173632622,354.6091827005148,36911.492740012705,108
1.4064157,0.03693934,80.68684,8.068684,329.1219,104.80496,-2061.6135,2041.719,460.11276,3124.9343,101.77067,2064.2146,448.3019,3206.906,100.58698,2.009959,3.577222,14.701172,-12.577149,-0.1653683,1.1040593,4.0225573,-3.0618067,-0.6426942,0.33731508,0.009370834,-2.4972003,1.4465808,0.016229175,1249.3930477644035,1291.2279077184266,1271.048556236372,220000,1104000,0,344.52288068830967,6.567801356315613,4.788813084363937,355.8794951289892,37267.224598445,109
0.5846477,0.040103756,40.984055,4.0984054,1442.9568,388.96017,-1700.0344,1696.2842,389.67078,5185.5327,100.909546,1701.1953,385.74918,5205.75,109.9187,1.1153717,3.3757563,23.88121,-7.0931873,-0.15206751,0.98485005,4.1161747,-2.9052505,-0.6464984,0.27924937,0.066845894,-2.534482,1.4592506,0.017721144,1279.3758836049806,1186.224655716551,1233.3798107859677,222000,1114000,0,343.9509373307228,6.421178996562958,4.777739025652409,355.1498553529382,37621.50955467671,110
1.2662964,0.0365737,66.52601,6.652601,258.37735,86.03436,-1983.0944,1970.0168,480.39615,2694.7583,62.908237,1984.7386,469.97382,2654.2585,66.0717,1.9642781,3.4042253,13.9103775,-9.0089245,-0.19067065,1.078891,2.9961746,-3.0090084,-0.66402465,0.3509021,0.060779452,-2.536587,1.3530488,0.016013483,1220.5953717591728,1190.2563169673858,1269.6776703303717,224000,1124000,0,344.19331192970276,5.558613412082195,4.676144145429134,354.4280694872141,37976.949202694,111
1.0738094,0.018515814,61.19869,6.1198688,412.28503,263.03024,-1894.8159,1884.6514,408.3342,2565.6167,103.63051,1899.3169,396.592,2573.9722,103.20593,2.0523992,3.5229707,20.34551,-7.426103,-0.17393993,1.096746,3.3785453,-3.0160108,-0.65001255,0.3062151,-0.007813199,-2.4506946,1.4571635,0.016940916,471.5976394176214,649.8486207185775,1093.8301755877035,226000,1134000,0,344.59020325541496,6.571963414549828,4.806291237473488,355.9684579074383,38332.13751735538,112
1.1443293,0.021647826,59.50895,5.950895,514.31744,144.8138,-1939.703,1929.9956,450.17532,6571.998,98.07269,1940.2542,441.9756,6747.1094,91.65984,2.217956,3.6704438,22.513813,-6.3265467,-0.124978155,1.1465665,4.660225,-3.6377552,-0.63566154,0.3059065,0.09934348,-2.461879,1.165301,0.01324402,1263.6239030469667,1272.7301886116243,631.4396786505896,228000,1144000,0,344.56622429937124,5.793601892888546,4.814096592366695,355.1739227846265,38687.35257666558,113
1.1043637,0.035392612,48.654297,4.86543,671.443,338.82623,-1869.3259,1857.4814,467.73868,4931.656,91.76498,1867.0752,460.21494,5107.0913,82.99633,2.3282351,3.749523,22.352406,-8.455752,-0.10706603,1.1657491,4.158186,-3.804089,-0.6388028,0.31430885,0.04070419,-2.3990755,0.9554528,0.01812267,379.92712951313104,611.2910707176029,539.289286155227,230000,1154000,0,344.56051233410835,5.83611910790205,4.830167904496193,355.2267993465066,39043.75711718202,114
0.70546645,0.038014922,34.872665,3.4872665,1454.0795,473.64005,-1787.7433,1780.3475,395.82364,4310.9043,85.83171,1789.3735,389.95123,4379.6333,83.33009,3.0401912,4.1301274,25.363567,-7.676353,-0.22685154,1.2431281,3.2238169,-4.0646358,-0.6521146,0.2956345,0.37767652,-2.304695,0.98837745,0.018087666,29.913332438512747,-207.51344003759067,439.981829134049,232000,1164000,0,344.7082045674324,7.015589773654938,4.841186098754406,356.56498043984175,39400.39794706553,115
1.1497376,0.050344862,37.31915,3.731915,1482.5681,452.01755,-1982.4508,1963.2554,487.17505,4572.6323,97.4998,1982.4202,486.1543,4596.6094,87.30871,3.928484,4.2865086,24.450516,-8.216182,-0.23430616,1.350209,4.749564,-4.2051215,-0.6224411,0.26568782,0.19422603,-2.1112769,0.9270911,0.015363982,52.07109689839031,68.1276493514659,476.171053711826,234000,1174000,0,344.7211832329631,7.093651033937931,4.89615773409605,356.71099200099707,39756.53630515933,116
1.6364933,0.0455846,59.514072,5.9514074,1640.3723,779.5724,-2213.893,2208.5076,648.51044,5921.388,180.70901,2225.2185,653.3592,6106.11,150.35124,4.480953,4.416303,24.285374,-6.5872173,-0.15860318,1.4524751,7.397677,-5.797002,-0.5851292,0.2527719,0.15119937,-2.0635083,1.3024299,0.01997689,157.9438366384179,405.88959868500854,202.8875945305349,236000,1184000,0,344.79924461245537,6.522588111460209,4.842387102544308,356.1642198264599,40112.8220135048,117
0.98640585,0.037578765,64.04483,6.4044833,891.1936,413.3168,-2182.5955,2163.107,603.9603,3844.1052,103.10745,2177.9045,599.1638,3832.6206,85.260925,3.9145727,4.0406165,17.575851,-6.612848,-0.24555962,1.3405929,4.446723,-4.4469213,-0.6300426,0.28480327,0.022595316,-2.2216234,1.0927023,0.022202615,-50.075238817562116,-53.751028468002254,81.76662366377889,238000,1194000,0,344.7571572214365,6.646098732948303,4.920057639479637,356.32331359386444,40468.13604950905,118
1.1291335,0.034941353,44.248436,4.424844,779.2565,199.08449,-2095.2249,2083.1392,431.11197,5102.363,97.44879,2092.0908,419.7836,5001.5366,91.207695,3.4065092,4.1764536,16.48405,-7.7522144,-0.21779461,1.2806734,4.290077,-3.5320172,-0.624922,0.26298487,0.060438395,-2.2258265,1.4816965,0.019346703,990.7039099178153,568.3507800833734,282.3240245322178,240000,1204000,0,344.8176545724273,5.638042889535427,4.723821632564068,355.17951909452677,40823.89422928542,119
1.6152201,0.04768541,65.38284,6.5382843,727.8867,1011.1888,-2438.8047,2414.5098,379.48187,4741.925,63.267902,2453.9204,367.98874,4808.9663,97.42141,5.2937803,4.9515853,23.945265,-8.393895,-0.45874676,1.4328713,4.86623,-4.2878337,-0.6248834,0.30373257,0.31263304,-2.3279283,1.6520134,0.022784922,564.3469215191027,347.3103137720067,493.4326224870666,242000,1214000,0,344.70229260623455,6.2190282717347145,4.809727847576141,355.7310487255454,41180.14214415848,120
1.7882159,0.04802691,264.51443,26.451445,8584.879,1843.7211,-3016.0942,2964.795,1044.3207,5600.4146,89.703636,2998.2715,1065.9857,5622.97,102.40478,4.151024,4.7970243,29.551987,-8.496256,-0.35349116,1.3900368,5.7298403,-6.474621,-0.58285785,0.2959902,0.8798595,-2.3601654,1.8146183,0.018182201,-36.28282513653423,-33.955357813871004,667.8093341938759,244000,1224000,0,345.2497278675437,6.737746715545654,4.835617378354073,356.8230919614434,41535.85072358698,121
1.373965,0.04388534,45.4763,4.54763,879.48645,308.79788,-2179.049,2171.7505,279.16174,2887.7698,147.35913,2184.0889,284.37012,2940.0815,74.55834,3.2231603,4.1006203,17.550772,-7.3818593,-0.27732104,1.2743279,3.2296162,-3.4805424,-0.5842516,0.2425847,-0.04243119,-2.134958,1.1449752,0.014628127,559.8378642344264,401.9634893670092,279.3077958404806,246000,1234000,0,345.5512877330184,5.625139966607094,4.7763447016477585,355.95277240127325,41892.54295502603,122
1.9679133,0.047524147,76.68875,7.668875,349.50647,138.7757,-2504.0046,2492.6118,299.82816,2871.7515,124.43848,2503.276,296.98395,2884.068,126.69121,2.8962464,3.877348,23.930202,-15.081274,-0.17060633,1.2683516,5.126011,-4.114497,-0.52625465,0.2634639,0.1626997,-1.9846802,1.8700329,0.014973248,545.7629428205529,433.5533314859323,640.2111890119068,248000,1244000,0,345.42563240230083,6.366454124450684,4.842351362109184,356.6344378888607,42250.06380242854,123
3.4435997,0.032419976,169.38698,16.938698,305.39612,138.89392,-2502.6802,2496.9844,619.956,3675.336,129.91321,2505.1655,619.84955,3674.6074,128.00746,1.7736661,3.6191714,12.452215,-9.905436,-0.15978222,1.1390932,3.4699745,-2.9577484,-0.54523844,0.23696966,0.02311322,-1.9074378,1.8171314,0.014614068,1246.05950801655,1218.1956620751887,1200.8805225736114,250000,1254000,0,345.79879838228226,7.254809223115444,4.821905829012394,357.8755134344101,42607.86737258732,124
1.7464384,0.030968416,119.81157,11.981157,342.8063,215.14618,-2387.8403,2375.8591,473.28967,3477.995,126.02698,2382.4126,466.3138,3458.2632,127.007,1.7851717,3.6299691,13.573842,-11.438603,-0.12021547,1.151107,2.7124507,-3.016066,-0.5268553,0.26551726,0.2030082,-2.1962094,2.602218,0.024322592,1198.8385212061999,1130.5338904640928,1151.7057248114606,252000,1264000,0,345.88772572577,7.184821262955666,4.813128970563412,357.8856759592891,42964.63643387705,125
2.2344346,0.048459746,123.61198,12.361197,518.7705,246.02884,-2338.6755,2324.5308,486.91345,3081.6018,114.68422,2343.7446,479.484,3095.2488,134.43326,2.1787639,3.6712768,16.087505,-10.105084,-0.12997447,1.1746154,3.7222342,-3.5032687,-0.57969046,0.28052238,0.14817551,-2.200572,1.6163871,0.016543001,1229.5604153350607,1177.5536440293063,1207.6438188805541,254000,1274000,0,345.43570252507925,6.070097900927067,4.81578816473484,356.32158859074116,43320.56649816781,126
2.741785,0.030848484,89.24027,8.924027,538.425,171.92697,-2047.5646,2036.4587,527.5413,3236.0273,108.294075,2044.7701,524.44586,3235.133,123.46468,1.5548277,3.6101685,21.374987,-8.637562,-0.1358036,1.0713695,3.3746681,-3.1363597,-0.6118973,0.2911604,0.14159316,-2.4192762,1.7804983,0.015239338,1274.1172275518234,1221.0044437034849,1099.5129226963845,256000,1284000,0,345.51284375041723,5.679695181548595,4.668520905077457,355.8610598370433,43676.67887994647,127
2.2887807,0.02773181,143.63148,14.363149,302.00217,115.72776,-2266.6584,2251.3809,525.5005,2926.8542,513.20905,2261.6968,516.1677,2924.2456,500.7173,2.102603,3.5937674,14.305542,-7.9338245,-0.07731477,1.1580443,2.8071663,-3.5638897,-0.60063046,0.2488312,0.15808266,-2.0130105,1.5308411,0.013021755,1263.1543869778957,1261.8022046968094,1248.9769665244658,258000,1294000,0,345.6136732250452,5.933461479842663,4.832002431154251,356.3791371360421,44033.760972991586,128
1.4109833,0.029465575,76.72561,7.672561,474.09384,118.22922,-1972.1982,1963.6288,547.22046,2915.1873,125.28394,1974.2969,539.3269,2900.618,112.97461,1.7614567,3.4884682,14.099823,-9.522163,-0.12671037,1.0884542,3.8912299,-3.3304458,-0.6259149,0.29573557,-0.0007673502,-2.2766826,2.0675197,0.016544024,1329.6278406512902,1326.2101577255062,1312.2864424478275,260000,1304000,0,345.4583925306797,6.638413429260254,4.796706818044186,356.89351277798414,44390.76112955809,129
2.2556212,0.034456637,86.71551,8.671551,304.6784,135.22504,-2065.9238,2051.9019,535.0165,2885.0571,121.02121,2067.2456,524.396,2878.4788,123.49247,1.9907643,3.588481,14.981803,-8.90059,-0.089990914,1.1098092,3.447029,-4.3639913,-0.63302106,0.32166386,0.13065988,-2.422309,1.9443299,0.014735321,1217.8616646375715,1273.4968158475046,1266.5839182537648,262000,1314000,0,345.8877480775118,6.747079864144325,4.805125840008259,357.43995378166437,44748.0895498395,130
1.4580662,0.028884381,78.45862,7.845862,474.09003,99.67298,-1987.7079,1973.9086,542.3557,2898.5984,120.555115,1989.58,534.202,2896.2883,118.11074,1.7860348,3.5976434,16.754972,-8.933033,-0.107849,1.090099,3.3506696,-3.5012293,-0.6374467,0.31333914,0.12222743,-2.4667397,2.2870533,0.01746247,1320.0551515590078,1275.7597830227787,1146.756956554861,264000,1324000,0,345.95599748939276,6.637530617415905,4.788263194262981,357.38179130107164,45104.70698785037,131
1.7928741,0.03234154,95.02814,9.502814,375.75278,110.63672,-2092.1375,2077.793,535.5743,2863.483,85.640175,2092.7183,524.7638,2869.4258,104.40883,2.001707,3.6953702,13.432174,-8.06866,-0.1365217,1.1269121,3.00792,-3.1284347,-0.6247576,0.31365126,0.06085363,-2.56736,1.7439804,0.014021221,1335.439223124723,1350.584549334391,1293.5343683394613,266000,1334000,0,346.06114350259304,5.875188328325748,4.819415509700775,356.75574734061956,45462.06096422672,132
2.0106466,0.036474913,89.36896,8.936896,494.28738,193.4694,-2063.285,2052.4243,519.8236,2764.7302,110.68837,2061.7046,509.2113,2748.8135,108.12094,2.0920234,3.6531284,13.711724,-8.3733225,-0.12762725,1.1279956,3.0588496,-3.1663473,-0.6377625,0.31094107,-0.026068255,-2.5024512,2.1021693,0.016377151,1311.1297076264173,1283.6843726370435,1281.3935893830592,268000,1344000,0,346.0239551961422,6.475438937544823,4.80584979057312,357.30524392426014,45819.04622385651,133
2.056765,0.029576112,133.36095,13.336095,322.31088,105.19808,-2148.7268,2132.0293,517.6309,2848.8618,57.127304,2149.5745,510.51022,2845.4614,55.696045,2.0612535,3.6057754,14.693223,-15.024133,-0.12814264,1.1378378,3.3278823,-3.2993226,-0.60133415,0.27472565,0.37081888,-2.0529964,1.9835688,0.015619752,1345.8648621362452,1250.3585292385922,1282.1406330684604,270000,1354000,0,346.0569591522217,6.157492130994797,4.782803304493427,356.9972545877099,46175.8893782869,134
1.6491531,0.03152016,94.37954,9.437954,292.1671,186.21715,-2081.914,2069.329,561.6865,2880.0212,53.46668,2072.6401,551.7926,2842.8337,37.050762,2.058962,3.7118788,15.85391,-9.479818,-0.12505268,1.1236337,3.669702,-3.509962,-0.63255894,0.3038275,0.056700274,-2.4579244,1.6262887,0.011928586,1308.569204910535,1337.827530295167,1318.5359991463765,272000,1364000,0,346.3081589862704,6.005339466035366,4.7876525074243546,357.10115095973015,46532.710607632995,135
1.8906558,0.034476645,73.248604,7.3248606,360.17685,91.92358,-2013.668,1999.7135,588.44324,2798.4114,-58.03387,2013.6143,582.5394,2781.0862,-26.436268,1.7802885,3.4854567,13.246561,-9.108473,-0.073440455,1.1013014,4.327386,-3.025475,-0.6388446,0.31886154,0.07632506,-2.4520452,1.774086,0.013127303,1315.0993831562814,1289.16939698717,1342.5054653369195,274000,1374000,0,346.15771305561066,5.72749063372612,4.782102569937706,356.6673062592745,46889.31572261453,136
1.7927506,0.03215789,85.16927,8.516928,454.01486,259.93726,-2126.6768,2108.12,596.0198,2975.1084,-89.395645,2120.4136,579.8572,2973.1172,-65.296265,2.4546094,3.897288,17.184307,-7.20633,-0.17276509,1.169986,4.2544646,-4.861761,-0.64223176,0.3255853,0.12783304,-2.6542797,1.3989942,0.010102248,1394.230684195783,1369.9543964520667,1364.196073819061,276000,1384000,0,346.5103167742491,5.670760065317154,4.7143988981842995,356.89547573775053,47247.98814506829,137
1.9248466,0.023876611,84.42975,8.442975,305.1355,97.39249,-2011.9678,1995.6936,568.9827,2847.309,-133.24434,2011.4895,557.9887,2853.4038,-93.02018,2.1196423,3.756399,19.938955,-8.472805,-0.115466736,1.1390718,4.546333,-4.195696,-0.6194239,0.30313036,0.13034597,-2.3834758,1.438751,0.010873209,1333.4584173205035,1286.7492496155905,1348.95422819532,278000,1394000,0,346.52194099873304,7.445911429822445,4.78579219430685,358.75364462286234,47604.93637932092,138
1.7206253,0.026106497,91.962585,9.196259,363.828,109.210075,-2012.4844,2005.3162,588.0747,2974.254,-101.25061,2011.1418,578.0842,2973.288,-104.3856,1.8073945,3.7695255,14.115767,-8.080284,-0.119577825,1.1285114,2.81664,-3.3986359,-0.61330515,0.2976429,0.070409715,-2.3667562,1.3869084,0.011501024,1350.875558094622,1345.5319622861398,1331.0812215329588,280000,1404000,0,346.03934601694345,5.642874151468277,4.668453112244606,356.35067328065634,47961.305380128324,139
2.036241,0.027349329,104.88306,10.488306,406.08746,271.1705,-2078.8127,2066.7295,594.3384,2877.7808,-115.45286,2080.0862,583.7598,2862.6675,-117.276276,2.2890868,3.9406426,19.051517,-7.0464416,-0.17913456,1.1568004,4.3579383,-4.545573,-0.61286455,0.3124865,0.115101814,-2.4929307,1.3057358,0.009722607,1310.6418983055787,1267.843449160424,1335.8919327463323,282000,1414000,0,346.5541974157095,5.663318209350109,4.673961862921715,356.8914774879813,48318.3241975978,140
1.5161514,0.029364947,66.24686,6.624686,326.00946,124.12161,-2055.056,2037.2664,550.26984,2887.7417,61.1763,2052.2769,536.1588,2876.736,66.89684,1.9758883,3.619354,13.236699,-9.045963,-0.17121936,1.1101115,3.3967814,-3.4935923,-0.63706213,0.3238502,0.084463954,-2.652597,1.4383734,0.01110187,1351.3270099958409,1351.7626488491464,1349.0188237026605,284000,1424000,0,346.73652210086584,5.795055583119392,4.783590778708458,357.3151684626937,48677.45571216941,141
1.1418128,0.021957954,80.575516,8.057551,384.90295,115.01115,-1977.1907,1964.154,573.9012,2794.0593,-173.74324,1977.4377,557.04724,2775.866,-161.40872,1.9778247,3.9214237,19.491863,-11.21455,-0.15258981,1.1186826,3.0905476,-5.352214,-0.6180722,0.3059816,0.11021271,-2.4512916,1.7391354,0.012219156,1344.79297743341,1351.804223495737,1297.4563717096753,286000,1434000,0,346.5863032862544,7.613833047449589,4.798202000558376,358.99833833426237,49035.284227348864,142
1.3722957,0.023371927,136.62558,13.662559,881.03076,185.85478,-2301.8284,2285.0034,601.87854,3187.8198,9.291849,2306.6682,594.0139,3217.398,35.75332,2.578451,3.9000099,13.815764,-9.07837,-0.18729775,1.1821089,3.6074286,-3.098424,-0.6247614,0.3087003,0.34458625,-2.641416,1.568433,0.010036332,1378.3426052318678,1357.125848871597,1313.4902645409206,288000,1444000,0,346.7624302729964,6.443572901189327,4.804691582918167,358.0106947571039,49392.198279738426,143
1.5322014,0.025067097,80.39186,8.0391865,271.3188,145.969,-2105.9844,2091.1965,601.0747,2918.5886,61.951378,2101.9585,591.035,2926.1235,65.643936,2.1941104,3.9042447,16.624784,-9.20639,-0.16362888,1.1406946,3.074346,-4.1804714,-0.637248,0.33026105,0.13474287,-2.5137525,1.6012242,0.0112649985,1357.5218094853685,1029.1909718758316,1342.595509103147,290000,1454000,0,346.90679705888033,5.347870424389839,4.6585089191794395,356.9131764024496,49749.164126329124,144
1.2984089,0.020974612,65.01601,6.5016007,413.3692,227.24748,-1995.0996,1977.97,595.2714,2863.0835,-152.51009,1999.8469,585.86414,2881.5334,-101.20515,1.8063952,3.617301,13.710052,-12.311923,-0.10003599,1.0889709,3.869289,-3.3842752,-0.64118665,0.33437636,0.010812908,-2.699104,1.3666737,0.00912279,1372.975020001049,1338.071329888519,1322.2240945983567,292000,1464000,0,346.53968185931444,5.403425969183445,4.6782545149326324,356.6213623434305,50106.25978243351,145
1.2496012,0.021283329,109.03592,10.903592,447.98938,129.5762,-2181.6672,2166.7039,658.3517,3144.7297,46.28478,2182.8396,651.44855,3140.6323,51.663536,2.3975487,3.765114,15.198777,-11.011802,-0.14238864,1.1585851,3.0540981,-2.8032382,-0.6331286,0.33132368,0.20781955,-2.5094638,1.488944,0.009455122,1376.075471475283,1343.82933220658,1371.3836081557458,294000,1474000,0,346.83954545110464,5.87940526753664,4.801474936306477,357.52042565494776,50463.33826350421,146
1.714106,0.030101884,75.61722,7.561722,480.6082,176.97783,-2089.2656,2073.4316,638.8301,3195.052,-125.13413,2090.779,629.2716,3202.6401,-103.54245,1.9687675,3.859758,17.862823,-8.642778,-0.15088254,1.1276115,3.6807117,-3.2078147,-0.64191735,0.32381833,0.15253675,-2.4740992,1.6005929,0.0116512235,1366.459569012895,1306.8496665870694,1338.1435067330156,296000,1484000,0,346.7902951091528,5.439328484237194,4.666392765939236,356.8960163593292,50820.54650425166,147
2.4284184,0.062964186,149.0891,14.90891,667.9059,300.77612,-2396.5598,2374.913,639.05786,3277.1943,45.46768,2404.6494,636.1671,3325.4475,63.71505,2.6993222,3.8607206,22.14669,-6.7516413,-0.19955261,1.1946092,3.8777273,-4.4718003,-0.63039416,0.31147832,0.13321996,-2.6854863,1.8536806,0.013378898,1368.5946102685284,1367.699052715106,1058.1380633531915,298000,1494000,0,346.8982907384634,5.754257172346115,4.778210304677486,357.430758215487,51177.694067150354,148
1.4223515,0.022153942,70.26726,7.026726,435.23633,254.58992,-2063.75,2055.91,627.08093,2934.4495,-15.072004,2056.4866,615.2562,2872.5762,-34.956238,1.9528215,3.549762,17.218327,-6.677781,-0.15120888,1.1034452,2.9676034,-3.8592892,-0.6459674,0.3271816,0.10105296,-2.5880196,1.534694,0.011112641,1374.9118222417742,1364.580724838355,1412.5602342185325,300000,1504000,0,346.91026343405247,5.473268166184425,4.665486939251423,357.0490185394883,51535.19553550333,149
2.9218304,0.070600115,224.59863,22.459864,827.84753,284.01184,-2620.2524,2597.1318,669.52466,3741.2134,39.986916,2620.5112,662.84106,3734.2876,53.99739,2.575539,3.9251642,14.7576065,-8.983172,-0.21181923,1.1968303,3.3143518,-6.235127,-0.6200187,0.32746434,0.22470093,-2.682383,1.6540362,0.011388791,1374.1103211978661,1382.309231089077,1349.9878512863188,302000,1514000,0,347.1962647661567,5.927495688199997,4.774371072649956,357.8981315270066,51892.68869960308,150
1.3480524,0.020407943,71.28927,7.1289268,287.6236,150.5623,-2082.1084,2070.0493,628.899,2914.4753,-159.90538,2081.7898,618.1012,2913.9023,-75.35106,2.132722,3.7759585,23.098352,-7.240026,-0.13651085,1.1110969,3.3233514,-3.3733695,-0.66247565,0.33680263,0.026881874,-2.6879103,1.489577,0.009344963,1421.0631546008035,1401.0309261987777,1370.8350483988315,304000,1524000,0,347.41007136553526,5.524532750248909,4.690375477075577,357.62497959285975,52251.130555063486,151
1.3559396,0.02423777,72.83667,7.283667,507.6814,180.93639,-1918.5892,1901.8535,540.5518,2581.9358,-72.33661,1914.3274,532.94684,2571.7292,-79.17783,1.7958107,3.6200662,16.691387,-7.482144,-0.1422698,1.0992335,3.4862309,-4.78253,-0.63719124,0.272256,-0.0021142364,-2.009409,1.7433865,0.009719956,1395.1101301894241,1371.5647032675333,1353.2086627839224,306000,1534000,0,347.79119484871626,6.343889497220516,4.814081318676472,358.94916566461325,52609.475790426135,152
1.5449088,0.02065854,75.41133,7.5411334,352.67538,144.74368,-2181.7744,2171.813,610.2934,3020.6235,39.22687,2186.0254,600.1285,3021.5654,48.04379,2.537608,3.9915862,16.234499,-6.989069,-0.16314872,1.167853,3.7053008,-3.4766028,-0.6547968,0.35121587,0.1800938,-2.7661474,1.57003,0.009264674,1357.811739564351,993.4826737595845,1117.2263412771572,308000,1544000,0,347.6887484714389,5.7421890795230865,4.781250417232513,358.2121879681945,52968.10811389238,153
